medpred,infpred,suppred
11.267850746268657,3.618741868552508,24.37447731766384
10.306288557213932,3.619361720661191,20.80938651514757
10.541815920398012,3.628386749224894,22.742047477336254
10.35773631840796,3.4733121089048464,22.444854749014343
10.067139303482586,3.0183326423675756,21.972938288302633
9.599796019900499,2.7053403820115225,19.747407696460574
8.815646766169154,2.4560810465853415,18.78088762261608
8.676407960199006,2.6665569203172628,16.420702824834535
8.535218905472638,2.6817516644372192,15.840308849378804
7.986094527363184,2.6735017101724416,15.930515221204852
7.8674029850746265,2.5157665945857266,15.431516055239502
8.19605472636816,2.354267351804144,20.152194417078313
8.15728855721393,2.3618279634766517,24.30204651168073
7.700412935323382,2.059345752300611,22.88613637791628
7.0887761194029855,1.83056815501989,18.548700054692937
6.401905472636815,1.7168708129735943,13.402920771131926
6.25444278606965,1.6776702654518143,12.514315724369974
5.867039800995025,1.6933989532755012,11.348103561555828
5.834308457711442,1.5489321014474788,13.050618436126788
5.80379104477612,1.4302262364279856,13.241715346890475
5.743925373134329,1.6038776051816954,12.328015595150442
5.7531592039801,1.303354071864617,17.94800218249826
5.741243781094528,1.0608313887908496,20.49489909194516
5.497233830845771,1.0172113270480756,19.94339114262545
5.260885572139303,1.183884248958413,15.545671721562718
5.442557213930348,1.1482351582171302,17.36801076277794
5.153328358208955,1.1153734753705415,16.368785576213547
4.743522388059701,1.0658300093852682,13.483923881521493
4.338910447761194,0.9575374586888502,12.06578527229634
4.783159203980099,0.8390289128879259,18.4743390360048
4.218621890547264,0.6586685475004028,15.728799866200433
4.297686567164179,0.6320040935435195,17.33153927567419
3.728144278606965,0.6316632515564228,11.749315048749288
3.8167562189054727,0.6626281175622666,12.888339138911498
4.312024875621891,0.6749163334556912,19.92301619782305
3.9711144278606962,0.7477950962410064,18.834740531310324
3.906248756218906,0.7468330525187279,19.18935089526525
3.31807960199005,0.8431410490124778,12.283433688163935
2.847298507462687,0.781532020216743,9.165115274649079
2.651601990049751,0.6219590627045658,7.580446176073524
2.6692089552238802,0.5972958892228845,8.513865125045315
2.588034825870647,0.5937070691508191,8.579748189052587
2.414870646766169,0.5368115779898093,8.005501595142661
2.2694925373134325,0.5645700116885539,6.779193314742052
2.2289552238805967,0.5328813551191062,7.34928107983137
2.175273631840796,0.5893277731707494,6.819602043349821
2.018970149253731,0.5668686860233644,5.509064484834879
2.1114825870646765,0.598561835711849,6.391863655389896
2.008179104477612,0.5668458061139091,5.51335550330321
1.9985124378109453,0.5668144244389045,5.512384603837216
1.8635572144278607,0.43481363032181963,4.309044701603375
1.9341293532338308,0.5363690148945165,4.856197418566613
1.8180348268656716,0.3341313260053698,4.4109251612384694
1.7292039815920401,0.2705915040908644,4.967200431872213
1.7410597034825872,0.19587074349656258,5.613201562296182
1.5584875641791043,0.18762419477487832,4.365540925689287
1.588094528358209,0.29425224265704164,5.038529760816346
1.588094528358209,0.29425224265704164,5.038529760816346
1.5956815925373133,0.3664873723962979,5.244712849413699
1.634771144278607,0.4679424595016442,6.106695696301051
1.5367263681592038,0.4695667597936036,6.013023336533977
1.4864925373134328,0.46085490901834547,6.01599009715978
1.4649552238805972,0.4458016420303117,5.7379864616475755
1.4033781094527364,0.4455394186558907,5.263697879619675
1.4142636815920395,0.44475660467022887,5.431581277577048
1.7221293547263683,0.2579558498575812,4.143502567814129
1.745149255721393,0.1964746141989181,5.622642242638019
1.6459651741293528,0.4589164419370303,6.108577426952274
1.4007960199004976,0.45152019938736226,5.259987669080006
1.3389004975124377,0.45128371279218743,4.965137292688119
1.217686567164179,0.41880533317943747,4.303066283935023
1.1742437810945274,0.41670608954822624,4.066699147489355
1.1308855721393034,0.411670567377296,3.9258884212932608
1.0182736318407961,0.4018702487126499,3.2235980887036586
0.9619353233830845,0.4075446811919596,3.015172408519048
0.9171293532338308,0.4010051377849895,2.821010458169108
0.8721343283582088,0.3926098424250376,2.602358977294837
0.847402985074627,0.3891352024827396,2.440364765151026
0.7954079601990051,0.3890999611934429,2.1377524579414287
0.8160000000000001,0.3891001451435877,2.229280421046453
0.7530149253731343,0.37882676956867223,1.9036971603949475
0.708268656716418,0.3633812414020805,1.6316303512707897
0.6747661691542288,0.3590689128959461,1.4791664253497159
0.6416218905472637,0.34025655373899344,1.2955987351516371
0.7363830845771143,0.36753041469003833,1.7620182531722894
0.6652139303482588,0.3473929766667483,1.433509809712785
0.5972636815920398,0.32084800426636967,1.0524891972676778
0.5677412935323383,0.3203130856657677,0.7971818290595231
0.5634875621890547,0.319276435782101,0.7976949714976972
